length,size,file_num,cache,BHR,OHR
10000,1073741824,486,lfu,0.75543809,0.73940003
10000,1073741824,486,lru,0.75016081,0.72979999
10000,1073741824,487,lfu,0.68315727,0.72759998
10000,1073741824,487,lru,0.70044988,0.71789998
10000,1073741824,488,lfu,0.85378754,0.91820002
10000,1073741824,488,lru,0.85378754,0.91820002
10000,1073741824,489,lfu,0.60911143,0.68620002
10000,1073741824,489,lru,0.60352027,0.66850001
10000,1073741824,490,lfu,0.56402993,0.65710002
10000,1073741824,490,lru,0.57614851,0.62510002
10000,1073741824,491,lfu,0.48712254,0.63010001
10000,1073741824,491,lru,0.48639241,0.60519999
10000,1073741824,492,lfu,0.52525514,0.64429998
10000,1073741824,492,lru,0.52382189,0.61479998
10000,1073741824,493,lfu,0.82007122,0.76069999
10000,1073741824,493,lru,0.82759112,0.75379997
10000,1073741824,494,lfu,0.62927949,0.69819999
10000,1073741824,494,lru,0.62961179,0.68519998
10000,1073741824,495,lfu,0.76493222,0.77329999
10000,1073741824,495,lru,0.76468033,0.76810002
10000,1073741824,496,lfu,0.63981962,0.71710002
10000,1073741824,496,lru,0.63468093,0.70380002
10000,1073741824,497,lfu,0.60126638,0.6893
10000,1073741824,497,lru,0.60697967,0.67699999
10000,1073741824,498,lfu,0.83301634,0.87089998
10000,1073741824,498,lru,0.83301634,0.87089998
10000,1073741824,499,lfu,0.51717252,0.6415
10000,1073741824,499,lru,0.52311516,0.61330003
10000,1073741824,500,lfu,0.67412531,0.76529998
10000,1073741824,500,lru,0.67525923,0.7518
10000,1073741824,501,lfu,0.63201654,0.70709997
10000,1073741824,501,lru,0.64251471,0.6965
10000,1073741824,502,lfu,0.54185289,0.66039997
10000,1073741824,502,lru,0.54334986,0.63080001
10000,1073741824,503,lfu,0.60081726,0.68769997
10000,1073741824,503,lru,0.60579276,0.67229998
10000,1073741824,504,lfu,0.61140627,0.69019997
10000,1073741824,504,lru,0.61430573,0.67189997
10000,1073741824,505,lfu,0.92845774,0.85939997
10000,1073741824,505,lru,0.92845774,0.85939997
10000,1073741824,506,lfu,0.65784782,0.74800003
10000,1073741824,506,lru,0.66035992,0.73729998
10000,1073741824,507,lfu,0.60575306,0.69730002
10000,1073741824,507,lru,0.60581201,0.68430001
10000,1073741824,508,lfu,0.63537383,0.72939998
10000,1073741824,508,lru,0.64550126,0.7191
10000,1073741824,509,lfu,0.63561833,0.71079999
10000,1073741824,509,lru,0.64209127,0.70060003
10000,1073741824,510,lfu,0.86447078,0.85420001
10000,1073741824,510,lru,0.86317658,0.85250002
10000,1073741824,511,lfu,0.59087247,0.67979997
10000,1073741824,511,lru,0.58614081,0.66619998
10000,1073741824,512,lfu,0.67802513,0.75569999
10000,1073741824,512,lru,0.67675215,0.74180001
10000,1073741824,513,lfu,0.65562397,0.74589998
10000,1073741824,513,lru,0.66530162,0.7367
10000,1073741824,514,lfu,0.81187224,0.89929998
10000,1073741824,514,lru,0.81187224,0.89929998
10000,1073741824,515,lfu,0.91557479,0.94190001
10000,1073741824,515,lru,0.91557479,0.94190001
10000,1073741824,516,lfu,0.61574686,0.67650002
10000,1073741824,516,lru,0.62497026,0.64410001
10000,1073741824,517,lfu,0.50753796,0.6182
10000,1073741824,517,lru,0.50447744,0.59680003
10000,1073741824,518,lfu,0.58803904,0.70050001
10000,1073741824,518,lru,0.5920704,0.67390001
10000,1073741824,519,lfu,0.92415941,0.86989999
10000,1073741824,519,lru,0.92415941,0.86989999
10000,1073741824,520,lfu,0.65094334,0.74019998
10000,1073741824,520,lru,0.65276438,0.73860002
10000,1073741824,521,lfu,0.62942547,0.71280003
10000,1073741824,521,lru,0.62652498,0.69120002
10000,1073741824,522,lfu,0.72561365,0.82139999
10000,1073741824,522,lru,0.72744334,0.82010001
10000,1073741824,523,lfu,0.84484082,0.74589998
10000,1073741824,523,lru,0.84208894,0.73589998
10000,1073741824,524,lfu,0.75002354,0.84500003
10000,1073741824,524,lru,0.74755263,0.84320003
10000,1073741824,525,lfu,0.78088254,0.74370003
10000,1073741824,525,lru,0.78070557,0.73629999
10000,1073741824,526,lfu,0.53561288,0.63590002
10000,1073741824,526,lru,0.54782552,0.6128
10000,1073741824,527,lfu,0.55841702,0.7173
10000,1073741824,527,lru,0.57598817,0.69069999
10000,1073741824,528,lfu,0.62018353,0.77960002
10000,1073741824,528,lru,0.61825055,0.77079999
10000,1073741824,529,lfu,0.65294737,0.75480002
10000,1073741824,529,lru,0.65464759,0.73940003
10000,1073741824,530,lfu,0.62176144,0.68739998
10000,1073741824,530,lru,0.62204987,0.67470002
10000,1073741824,531,lfu,0.62104642,0.69599998
10000,1073741824,531,lru,0.62181693,0.67030001
10000,1073741824,532,lfu,0.64104736,0.71710002
10000,1073741824,532,lru,0.63844281,0.70840001
10000,1073741824,533,lfu,0.77618605,0.81900001
10000,1073741824,533,lru,0.78143489,0.81779999
10000,1073741824,534,lfu,0.62451684,0.70499998
10000,1073741824,534,lru,0.65017849,0.69199997
10000,1073741824,535,lfu,0.76471889,0.93110001
10000,1073741824,535,lru,0.76471889,0.93110001
10000,1073741824,536,lfu,0.60483414,0.68440002
10000,1073741824,536,lru,0.60389704,0.67009997
10000,1073741824,537,lfu,0.63248581,0.7022
10000,1073741824,537,lru,0.63031501,0.68769997
10000,1073741824,538,lfu,0.62292707,0.71710002
10000,1073741824,538,lru,0.64120221,0.70560002
10000,1073741824,539,lfu,0.64737254,0.77209997
10000,1073741824,539,lru,0.64737254,0.77209997
10000,1073741824,540,lfu,0.65552402,0.73989999
10000,1073741824,540,lru,0.67426986,0.72619998
10000,1073741824,541,lfu,0.61114609,0.69999999
10000,1073741824,541,lru,0.61122459,0.68099999
10000,1073741824,542,lfu,0.75428092,0.78820002
10000,1073741824,542,lru,0.75564992,0.78030002
10000,1073741824,543,lfu,0.85172397,0.81480002
10000,1073741824,543,lru,0.85314143,0.81300002
10000,1073741824,544,lfu,0.51417202,0.60430002
10000,1073741824,544,lru,0.51234943,0.57389998
10000,1073741824,545,lfu,0.6450125,0.69340003
10000,1073741824,545,lru,0.66551071,0.6821
10000,1073741824,546,lfu,0.64264905,0.73729998
10000,1073741824,546,lru,0.64149129,0.73339999
10000,1073741824,547,lfu,0.54331142,0.67949998
10000,1073741824,547,lru,0.55318445,0.66670001
10000,1073741824,548,lfu,0.60766226,0.67799997
10000,1073741824,548,lru,0.61138207,0.667
10000,1073741824,549,lfu,0.64102304,0.69739997
10000,1073741824,549,lru,0.64328426,0.67979997
10000,1073741824,550,lfu,0.64342517,0.73979998
10000,1073741824,550,lru,0.64521432,0.73210001
10000,1073741824,551,lfu,0.67263222,0.745
10000,1073741824,551,lru,0.67987257,0.73339999
10000,1073741824,552,lfu,0.62393939,0.72149998
10000,1073741824,552,lru,0.62987876,0.70709997
10000,1073741824,553,lfu,0.72273594,0.80870003
10000,1073741824,553,lru,0.72232807,0.80309999
10000,1073741824,554,lfu,0.71156812,0.78219998
10000,1073741824,554,lru,0.71949649,0.77340001
10000,1073741824,555,lfu,0.55773729,0.62940001
10000,1073741824,555,lru,0.5533877,0.59509999
10000,1073741824,556,lfu,0.61111921,0.73869997
10000,1073741824,556,lru,0.61095726,0.72920001
10000,1073741824,557,lfu,0.64205301,0.778
10000,1073741824,557,lru,0.63724071,0.77249998
10000,1073741824,558,lfu,0.71452141,0.75620002
10000,1073741824,558,lru,0.71587604,0.741
10000,1073741824,559,lfu,0.61119568,0.7234
10000,1073741824,559,lru,0.61813802,0.70999998
10000,1073741824,560,lfu,0.62654895,0.70840001
10000,1073741824,560,lru,0.61865646,0.68919998
10000,1073741824,561,lfu,0.59206527,0.67220002
10000,1073741824,561,lru,0.60901618,0.63080001
10000,1073741824,562,lfu,0.81640875,0.87599999
10000,1073741824,562,lru,0.81640875,0.87599999
10000,1073741824,563,lfu,0.56825632,0.68309999
10000,1073741824,563,lru,0.56652182,0.67159998
10000,1073741824,564,lfu,0.57980168,0.68040001
10000,1073741824,564,lru,0.58027738,0.6548
10000,1073741824,565,lfu,0.61593509,0.69529998
10000,1073741824,565,lru,0.61965305,0.68169999
10000,1073741824,566,lfu,0.66197914,0.73519999
10000,1073741824,566,lru,0.65859908,0.72530001
10000,1073741824,567,lfu,0.50514603,0.73009998
10000,1073741824,567,lru,0.50307989,0.71859998
10000,1073741824,568,lfu,0.90907508,0.82440001
10000,1073741824,568,lru,0.90952206,0.8229
10000,1073741824,569,lfu,0.77543616,0.84259999
10000,1073741824,569,lru,0.77543616,0.84259999
10000,1073741824,570,lfu,0.67449945,0.76029998
10000,1073741824,570,lru,0.6732527,0.74839997
10000,1073741824,571,lfu,0.62082624,0.70679998
10000,1073741824,571,lru,0.64031702,0.6947
10000,1073741824,572,lfu,0.49202824,0.58719999
10000,1073741824,572,lru,0.49617669,0.5539
10000,1073741824,573,lfu,0.61441755,0.69260001
10000,1073741824,573,lru,0.61459941,0.67820001
10000,1073741824,574,lfu,0.84297448,0.93660003
10000,1073741824,574,lru,0.84297448,0.93660003
10000,1073741824,575,lfu,0.80842537,0.79070002
10000,1073741824,575,lru,0.80618048,0.7859
10000,1073741824,576,lfu,0.93406725,0.8743
10000,1073741824,576,lru,0.93406725,0.8743
10000,1073741824,577,lfu,0.8000055,0.81339997
10000,1073741824,577,lru,0.79901612,0.80779999
10000,1073741824,578,lfu,0.61435699,0.69120002
10000,1073741824,578,lru,0.61579651,0.67140001
10000,1073741824,579,lfu,0.66092259,0.73320001
10000,1073741824,579,lru,0.65965414,0.71259999
10000,1073741824,580,lfu,0.66983342,0.72280002
10000,1073741824,580,lru,0.67465305,0.70730001
10000,1073741824,581,lfu,0.62847596,0.76239997
10000,1073741824,581,lru,0.62847596,0.76239997
10000,1073741824,582,lfu,0.57514107,0.70370001
10000,1073741824,582,lru,0.57482219,0.69669998
10000,1073741824,583,lfu,0.63677812,0.71259999
10000,1073741824,583,lru,0.63940018,0.69709998
10000,1073741824,584,lfu,0.62225133,0.68709999
10000,1073741824,584,lru,0.62869596,0.66979998
10000,1073741824,585,lfu,0.65185243,0.7726
10000,1073741824,585,lru,0.65135682,0.76349998
10000,1073741824,586,lfu,0.61689216,0.71740001
10000,1073741824,586,lru,0.62998867,0.69660002
10000,1073741824,587,lfu,0.61268795,0.68699998
10000,1073741824,587,lru,0.61235064,0.67330003
10000,1073741824,588,lfu,0.6184873,0.71100003
10000,1073741824,588,lru,0.64291739,0.69760001
10000,1073741824,589,lfu,0.47192824,0.61549997
10000,1073741824,589,lru,0.47435224,0.58160001
10000,1073741824,590,lfu,0.64329749,0.7087
10000,1073741824,590,lru,0.63576591,0.68229997
10000,1073741824,591,lfu,0.61468881,0.70359999
10000,1073741824,591,lru,0.62343061,0.68550003
10000,1073741824,592,lfu,0.64264899,0.69169998
10000,1073741824,592,lru,0.64362842,0.66009998
10000,1073741824,593,lfu,0.66110528,0.759
10000,1073741824,593,lru,0.65525937,0.74730003
10000,1073741824,594,lfu,0.62216437,0.79299998
10000,1073741824,594,lru,0.62056786,0.78789997
10000,1073741824,595,lfu,0.61138469,0.67809999
10000,1073741824,595,lru,0.61610222,0.66299999
10000,1073741824,596,lfu,0.67385912,0.72689998
10000,1073741824,596,lru,0.67853606,0.71539998
10000,1073741824,597,lfu,0.61584091,0.73909998
10000,1073741824,597,lru,0.61329699,0.72259998
10000,1073741824,598,lfu,0.6352616,0.72970003
10000,1073741824,598,lru,0.62824398,0.7184
10000,1073741824,599,lfu,0.52737296,0.65179998
10000,1073741824,599,lru,0.54338044,0.62580001
10000,1073741824,600,lfu,0.50190234,0.6189
10000,1073741824,600,lru,0.50234234,0.59990001
10000,1073741824,601,lfu,0.77892792,0.82520002
10000,1073741824,601,lru,0.77821106,0.82410002
10000,1073741824,602,lfu,0.52291632,0.63559997
10000,1073741824,602,lru,0.53012872,0.60600001
10000,1073741824,603,lfu,0.60377502,0.69349998
10000,1073741824,603,lru,0.60952032,0.6627
10000,1073741824,604,lfu,0.61432147,0.69809997
10000,1073741824,604,lru,0.6167466,0.68519998
10000,1073741824,605,lfu,0.6141777,0.69639999
10000,1073741824,605,lru,0.62039858,0.67339998
10000,1073741824,606,lfu,0.6315065,0.69870001
10000,1073741824,606,lru,0.63887006,0.66210002
10000,1073741824,607,lfu,0.71579683,0.75700003
10000,1073741824,607,lru,0.7169565,0.75459999
10000,1073741824,608,lfu,0.49512279,0.57620001
10000,1073741824,608,lru,0.51286519,0.5474
10000,1073741824,609,lfu,0.63066798,0.69809997
10000,1073741824,609,lru,0.63945085,0.68199998
10000,1073741824,610,lfu,0.62339526,0.6972
10000,1073741824,610,lru,0.62194073,0.67140001
10000,1073741824,611,lfu,0.59652001,0.67030001
10000,1073741824,611,lru,0.5994007,0.65499997
10000,1073741824,612,lfu,0.87962878,0.94529998
10000,1073741824,612,lru,0.87962878,0.94529998
10000,1073741824,613,lfu,0.75547147,0.7385
10000,1073741824,613,lru,0.75338304,0.7295
10000,1073741824,614,lfu,0.63817978,0.7299
10000,1073741824,614,lru,0.63891077,0.71969998
10000,1073741824,615,lfu,0.59316987,0.71399999
10000,1073741824,615,lru,0.59399462,0.69330001
10000,1073741824,616,lfu,0.65462065,0.7385
10000,1073741824,616,lru,0.65378857,0.72649997
10000,1073741824,617,lfu,0.64484149,0.75730002
10000,1073741824,617,lru,0.64786625,0.74510002
10000,1073741824,618,lfu,0.86032814,0.85650003
10000,1073741824,618,lru,0.86013877,0.8563
10000,1073741824,619,lfu,0.6459828,0.75660002
10000,1073741824,619,lru,0.64141756,0.74129999
10000,1073741824,620,lfu,0.76751512,0.85119998
10000,1073741824,620,lru,0.76736355,0.85079998
10000,1073741824,621,lfu,0.61496228,0.69919997
10000,1073741824,621,lru,0.63270283,0.68010002
10000,1073741824,622,lfu,0.78236651,0.77209997
10000,1073741824,622,lru,0.78170156,0.76209998
10000,1073741824,623,lfu,0.60262358,0.70389998
10000,1073741824,623,lru,0.61683732,0.67930001
10000,1073741824,624,lfu,0.65664905,0.75190002
10000,1073741824,624,lru,0.6520645,0.74190003
10000,1073741824,625,lfu,0.51689672,0.58499998
10000,1073741824,625,lru,0.52717745,0.55330002
10000,1073741824,626,lfu,0.6235165,0.70130002
10000,1073741824,626,lru,0.62190884,0.69319999
10000,1073741824,627,lfu,0.64447951,0.72890002
10000,1073741824,627,lru,0.6526438,0.71939999
10000,1073741824,628,lfu,0.93392861,0.90810001
10000,1073741824,628,lru,0.93392861,0.90810001
10000,1073741824,629,lfu,0.62444788,0.71289998
10000,1073741824,629,lru,0.63604647,0.70520002
10000,1073741824,630,lfu,0.48902524,0.69169998
10000,1073741824,630,lru,0.50124037,0.6785
10000,1073741824,631,lfu,0.66195524,0.7353
10000,1073741824,631,lru,0.6582371,0.72509998
10000,1073741824,632,lfu,0.68388849,0.8017
10000,1073741824,632,lru,0.68134564,0.79979998
10000,1073741824,633,lfu,0.54238176,0.63929999
10000,1073741824,633,lru,0.54419959,0.6146
10000,1073741824,634,lfu,0.71132451,0.78380001
10000,1073741824,634,lru,0.71439081,0.77649999
10000,1073741824,635,lfu,0.57595956,0.6473
10000,1073741824,635,lru,0.59862787,0.61080003
10000,1073741824,636,lfu,0.6530112,0.6965
10000,1073741824,636,lru,0.65016055,0.685
10000,1073741824,637,lfu,0.654796,0.7148
10000,1073741824,637,lru,0.66315824,0.70719999
10000,1073741824,638,lfu,0.60542458,0.70240003
10000,1073741824,638,lru,0.61690915,0.68529999
10000,1073741824,639,lfu,0.6473043,0.74540001
10000,1073741824,639,lru,0.65505058,0.73369998
10000,1073741824,640,lfu,0.62479049,0.74470001
10000,1073741824,640,lru,0.62655199,0.72619998
10000,1073741824,641,lfu,0.83968014,0.76459998
10000,1073741824,641,lru,0.84402883,0.75190002
10000,1073741824,642,lfu,0.59280705,0.66210002
10000,1073741824,642,lru,0.58950049,0.61919999
10000,1073741824,643,lfu,0.61586398,0.70190001
10000,1073741824,643,lru,0.62812871,0.6839
10000,1073741824,644,lfu,0.7691651,0.77109998
10000,1073741824,644,lru,0.77082473,0.76109999
10000,1073741824,645,lfu,0.60098833,0.68879998
10000,1073741824,645,lru,0.61047214,0.66820002
10000,1073741824,646,lfu,0.62994641,0.69840002
10000,1073741824,646,lru,0.62032527,0.68440002
10000,1073741824,647,lfu,0.56503934,0.67400002
10000,1073741824,647,lru,0.5712322,0.66439998
10000,1073741824,648,lfu,0.62410712,0.75419998
10000,1073741824,648,lru,0.62920344,0.74269998
10000,1073741824,649,lfu,0.66730821,0.72589999
10000,1073741824,649,lru,0.67678279,0.71810001
10000,1073741824,650,lfu,0.83327031,0.77460003
10000,1073741824,650,lru,0.84047031,0.76490003
10000,1073741824,651,lfu,0.59621847,0.685
10000,1073741824,651,lru,0.60346544,0.67220002
10000,1073741824,652,lfu,0.69057149,0.71799999
10000,1073741824,652,lru,0.68873805,0.70999998
10000,1073741824,653,lfu,0.84624022,0.86580002
10000,1073741824,653,lru,0.84573489,0.86409998
10000,1073741824,654,lfu,0.93967438,0.87029999
10000,1073741824,654,lru,0.93967438,0.87029999
10000,1073741824,655,lfu,0.60931855,0.69709998
10000,1073741824,655,lru,0.62807018,0.67519999
10000,1073741824,656,lfu,0.63352782,0.70630002
10000,1073741824,656,lru,0.64815521,0.69520003
10000,1073741824,657,lfu,0.63535661,0.78390002
10000,1073741824,657,lru,0.63535661,0.78390002
10000,1073741824,658,lfu,0.60433424,0.66399997
10000,1073741824,658,lru,0.60830772,0.64990002
10000,1073741824,659,lfu,0.63301408,0.72219998
10000,1073741824,659,lru,0.63444757,0.71109998
10000,1073741824,660,lfu,0.61045861,0.69499999
10000,1073741824,660,lru,0.60620314,0.67629999
10000,1073741824,661,lfu,0.6177693,0.82779998
10000,1073741824,661,lru,0.60959983,0.8233
10000,1073741824,662,lfu,0.63373262,0.71789998
10000,1073741824,662,lru,0.636235,0.69779998
10000,1073741824,663,lfu,0.68558294,0.76410002
10000,1073741824,663,lru,0.68232012,0.75050002
10000,1073741824,664,lfu,0.82624549,0.85079998
10000,1073741824,664,lru,0.82559848,0.84979999
10000,1073741824,665,lfu,0.51873475,0.6243
10000,1073741824,665,lru,0.52804816,0.59179997
10000,1073741824,666,lfu,0.61757171,0.74800003
10000,1073741824,666,lru,0.61435986,0.73720002
10000,1073741824,667,lfu,0.69895488,0.7263
10000,1073741824,667,lru,0.69693744,0.71569997
10000,1073741824,668,lfu,0.63539743,0.72329998
10000,1073741824,668,lru,0.64305747,0.71810001
10000,1073741824,669,lfu,0.56571978,0.63609999
10000,1073741824,669,lru,0.55455726,0.61589998
10000,1073741824,670,lfu,0.66478723,0.73949999
10000,1073741824,670,lru,0.65369427,0.72610003
10000,1073741824,671,lfu,0.65019286,0.74669999
10000,1073741824,671,lru,0.66212648,0.73930001
10000,1073741824,672,lfu,0.72674638,0.69639999
10000,1073741824,672,lru,0.72635001,0.68199998
10000,1073741824,673,lfu,0.84455341,0.90530002
10000,1073741824,673,lru,0.84455341,0.90530002
10000,1073741824,674,lfu,0.52144694,0.61589998
10000,1073741824,674,lru,0.52967829,0.58020002
10000,1073741824,675,lfu,0.67885679,0.71560001
10000,1073741824,675,lru,0.68624049,0.70749998
10000,1073741824,676,lfu,0.65908718,0.7622
10000,1073741824,676,lru,0.65908718,0.7622
10000,1073741824,677,lfu,0.71816492,0.75019997
10000,1073741824,677,lru,0.71231896,0.74250001
10000,1073741824,678,lfu,0.62997395,0.75370002
10000,1073741824,678,lru,0.62709749,0.7432
10000,1073741824,679,lfu,0.63674569,0.72750002
10000,1073741824,679,lru,0.64032418,0.7137
10000,1073741824,680,lfu,0.62887847,0.73460001
10000,1073741824,680,lru,0.62741905,0.71460003
10000,1073741824,681,lfu,0.76449984,0.75529999
10000,1073741824,681,lru,0.76338822,0.74659997
10000,1073741824,682,lfu,0.60511965,0.6965
10000,1073741824,682,lru,0.61013961,0.68080002
10000,1073741824,683,lfu,0.59335393,0.68550003
10000,1073741824,683,lru,0.58950371,0.66750002
10000,1073741824,684,lfu,0.62216103,0.77689999
10000,1073741824,684,lru,0.63271147,0.7705
10000,1073741824,685,lfu,0.55820698,0.64060003
10000,1073741824,685,lru,0.54796863,0.61119998
10000,1073741824,686,lfu,0.67458034,0.79439998
10000,1073741824,686,lru,0.67166525,0.78659999
10000,1073741824,687,lfu,0.63077426,0.74769998
10000,1073741824,687,lru,0.63468015,0.74760002
10000,1073741824,688,lfu,0.61982679,0.69330001
10000,1073741824,688,lru,0.62582546,0.67879999
10000,1073741824,689,lfu,0.64802057,0.70560002
10000,1073741824,689,lru,0.65037698,0.69630003
10000,1073741824,690,lfu,0.70340824,0.78399998
10000,1073741824,690,lru,0.70802802,0.77829999
10000,1073741824,691,lfu,0.74714249,0.79100001
10000,1073741824,691,lru,0.74852818,0.78750002
10000,1073741824,692,lfu,0.91701746,0.91780001
10000,1073741824,692,lru,0.91701746,0.91780001
10000,1073741824,693,lfu,0.95005733,0.91119999
10000,1073741824,693,lru,0.95005733,0.91119999
10000,1073741824,694,lfu,0.59503168,0.66159999
10000,1073741824,694,lru,0.59122413,0.63819999
10000,1073741824,695,lfu,0.65565044,0.81849998
10000,1073741824,695,lru,0.6569978,0.81709999
10000,1073741824,696,lfu,0.61617959,0.85579997
10000,1073741824,696,lru,0.61560935,0.85540003
10000,1073741824,697,lfu,0.62297595,0.71630001
10000,1073741824,697,lru,0.64658064,0.70910001
10000,1073741824,698,lfu,0.62671483,0.73839998
10000,1073741824,698,lru,0.62544996,0.71890002
10000,1073741824,699,lfu,0.48505244,0.616
10000,1073741824,699,lru,0.48479244,0.5844
10000,1073741824,700,lfu,0.72912478,0.78329998
10000,1073741824,700,lru,0.73111075,0.77859998
10000,1073741824,701,lfu,0.67605293,0.72589999
10000,1073741824,701,lru,0.6795432,0.71259999
10000,1073741824,702,lfu,0.60513288,0.6846
10000,1073741824,702,lru,0.61811042,0.6706
10000,1073741824,703,lfu,0.68357062,0.76359999
10000,1073741824,703,lru,0.67910153,0.74989998
10000,1073741824,704,lfu,0.66537476,0.71200001
10000,1073741824,704,lru,0.66737092,0.6997
10000,1073741824,705,lfu,0.64283699,0.72589999
10000,1073741824,705,lru,0.64399755,0.71210003
10000,1073741824,706,lfu,0.69216883,0.74479997
10000,1073741824,706,lru,0.68926823,0.73250002
10000,1073741824,707,lfu,0.61967766,0.67900002
10000,1073741824,707,lru,0.61632878,0.66339999
10000,1073741824,708,lfu,0.62014955,0.6832
10000,1073741824,708,lru,0.63001645,0.6627
10000,1073741824,709,lfu,0.6290639,0.6965
10000,1073741824,709,lru,0.64243525,0.68040001
10000,1073741824,710,lfu,0.57401973,0.67820001
10000,1073741824,710,lru,0.58710814,0.6656
10000,1073741824,711,lfu,0.62245303,0.70249999
10000,1073741824,711,lru,0.62741864,0.68220001
10000,1073741824,712,lfu,0.77963346,0.75840002
10000,1073741824,712,lru,0.77733648,0.75419998
10000,1073741824,713,lfu,0.75982922,0.86839998
10000,1073741824,713,lru,0.76024747,0.86839998
10000,1073741824,714,lfu,0.65118903,0.7525
10000,1073741824,714,lru,0.65345687,0.75199997
10000,1073741824,715,lfu,0.80481786,0.93589997
10000,1073741824,715,lru,0.80481786,0.93589997
10000,1073741824,716,lfu,0.63824213,0.76230001
10000,1073741824,716,lru,0.64160734,0.76109999
10000,1073741824,717,lfu,0.54629046,0.65789998
10000,1073741824,717,lru,0.55260456,0.63129997
10000,1073741824,718,lfu,0.61769283,0.69459999
10000,1073741824,718,lru,0.62453055,0.67320001
10000,1073741824,719,lfu,0.59649551,0.68430001
10000,1073741824,719,lru,0.61168015,0.66780001
10000,1073741824,720,lfu,0.60209608,0.70389998
10000,1073741824,720,lru,0.63471162,0.6918
10000,1073741824,721,lfu,0.64094079,0.71649998
10000,1073741824,721,lru,0.64136916,0.70539999
10000,1073741824,722,lfu,0.60960764,0.69059998
10000,1073741824,722,lru,0.62290984,0.67449999
10000,1073741824,723,lfu,0.66849995,0.75590003
10000,1073741824,723,lru,0.66920197,0.74730003
10000,1073741824,724,lfu,0.68735904,0.70459998
10000,1073741824,724,lru,0.6926502,0.69050002
10000,1073741824,725,lfu,0.8832348,0.93290001
10000,1073741824,725,lru,0.8832348,0.93290001
10000,1073741824,726,lfu,0.79573584,0.92610002
10000,1073741824,726,lru,0.79573584,0.92610002
10000,1073741824,727,lfu,0.89748579,0.84259999
10000,1073741824,727,lru,0.89748579,0.84259999
10000,1073741824,728,lfu,0.57404482,0.66070002
10000,1073741824,728,lru,0.57499868,0.62220001
10000,1073741824,729,lfu,0.61781347,0.72000003
10000,1073741824,729,lru,0.63168943,0.70120001
10000,1073741824,730,lfu,0.55956179,0.63919997
10000,1073741824,730,lru,0.56847912,0.62190002
10000,1073741824,731,lfu,0.60988075,0.69870001
10000,1073741824,731,lru,0.60560179,0.68430001
10000,1073741824,732,lfu,0.64260107,0.7342
10000,1073741824,732,lru,0.65522146,0.722
10000,1073741824,733,lfu,0.6442886,0.75580001
10000,1073741824,733,lru,0.65192664,0.75080001
10000,1073741824,734,lfu,0.64263523,0.72539997
10000,1073741824,734,lru,0.63767928,0.70249999
10000,1073741824,735,lfu,0.70218301,0.76959997
10000,1073741824,735,lru,0.70149601,0.76529998
10000,1073741824,736,lfu,0.6177935,0.7022
10000,1073741824,736,lru,0.62177706,0.68800002
10000,1073741824,737,lfu,0.95223159,0.9145
10000,1073741824,737,lru,0.95223159,0.9145
10000,1073741824,738,lfu,0.72757232,0.77170002
10000,1073741824,738,lru,0.74187446,0.7586
10000,1073741824,739,lfu,0.59698695,0.68709999
10000,1073741824,739,lru,0.60559946,0.66509998
10000,1073741824,740,lfu,0.63884526,0.68510002
10000,1073741824,740,lru,0.64586443,0.6595
10000,1073741824,741,lfu,0.80832064,0.81819999
10000,1073741824,741,lru,0.80832064,0.81819999
10000,1073741824,742,lfu,0.52161539,0.72960001
10000,1073741824,742,lru,0.52682346,0.72229999
10000,1073741824,743,lfu,0.67827082,0.75370002
10000,1073741824,743,lru,0.67548811,0.74370003
10000,1073741824,744,lfu,0.78413302,0.84850001
10000,1073741824,744,lru,0.78413302,0.84850001
10000,1073741824,745,lfu,0.74034345,0.85430002
10000,1073741824,745,lru,0.74034345,0.85430002
10000,1073741824,746,lfu,0.62421644,0.71630001
10000,1073741824,746,lru,0.62575775,0.70249999
10000,1073741824,747,lfu,0.53158945,0.64109999
10000,1073741824,747,lru,0.53654253,0.61750001
10000,1073741824,748,lfu,0.67056727,0.75440001
10000,1073741824,748,lru,0.6724906,0.74330002
10000,1073741824,749,lfu,0.65295458,0.73470002
10000,1073741824,749,lru,0.6567899,0.7234
10000,1073741824,750,lfu,0.74778664,0.81169999
10000,1073741824,750,lru,0.75125575,0.80930001
10000,1073741824,751,lfu,0.87241191,0.8398
10000,1073741824,751,lru,0.87245297,0.8391
10000,1073741824,752,lfu,0.64827901,0.7392
10000,1073741824,752,lru,0.65938485,0.73100001
10000,1073741824,753,lfu,0.89339113,0.92019999
10000,1073741824,753,lru,0.89339113,0.92019999
10000,1073741824,754,lfu,0.58982581,0.69690001
10000,1073741824,754,lru,0.59751105,0.67259997
10000,1073741824,755,lfu,0.64323676,0.70740002
10000,1073741824,755,lru,0.64778638,0.68040001
10000,1073741824,756,lfu,0.61397839,0.69919997
10000,1073741824,756,lru,0.61324137,0.6882
10000,1073741824,757,lfu,0.65054309,0.7101
10000,1073741824,757,lru,0.64564037,0.69690001
10000,1073741824,758,lfu,0.5544101,0.67570001
10000,1073741824,758,lru,0.57718205,0.63919997
10000,1073741824,759,lfu,0.72231793,0.77569997
10000,1073741824,759,lru,0.71845204,0.7701
10000,1073741824,760,lfu,0.59943074,0.7008
10000,1073741824,760,lru,0.61939555,0.68040001
10000,1073741824,761,lfu,0.64919508,0.72409999
