length,size,datatype,NeighNum,test_score,dim,NN_test_score
1000,268435456,['time'],2,0.7657142857142857,5,0.7614285714285715
1000,268435456,['time'],2,0.7657142857142857,10,0.7628571428571429
1000,268435456,['time'],2,0.7657142857142857,20,0.7685714285714286
1000,268435456,['time'],2,0.7657142857142857,100,0.7557142857142857
1000,268435456,['time'],3,0.7142857142857143,5,0.7185714285714285
1000,268435456,['time'],3,0.7142857142857143,10,0.71
1000,268435456,['time'],3,0.7142857142857143,20,0.7242857142857143
1000,268435456,['time'],3,0.7142857142857143,100,0.7214285714285714
1000,268435456,['time'],4,0.77,5,0.7771428571428571
1000,268435456,['time'],4,0.77,10,0.7742857142857142
1000,268435456,['time'],4,0.77,20,0.7714285714285715
1000,268435456,['time'],4,0.77,100,0.75
1000,268435456,['time'],5,0.7557142857142857,5,0.7671428571428571
1000,268435456,['time'],5,0.7557142857142857,10,0.7571428571428571
1000,268435456,['time'],5,0.7557142857142857,20,0.75
1000,268435456,['time'],5,0.7557142857142857,100,0.7414285714285714
1000,268435456,['time'],6,0.7728571428571429,5,0.7842857142857143
1000,268435456,['time'],6,0.7728571428571429,10,0.7828571428571428
1000,268435456,['time'],6,0.7728571428571429,20,0.78
1000,268435456,['time'],6,0.7728571428571429,100,0.7714285714285715
1000,268435456,['time'],7,0.7728571428571429,5,0.7842857142857143
1000,268435456,['time'],7,0.7728571428571429,10,0.7742857142857142
1000,268435456,['time'],7,0.7728571428571429,20,0.7728571428571429
1000,268435456,['time'],7,0.7728571428571429,100,0.7671428571428571
1000,268435456,['time'],8,0.7814285714285715,5,0.7885714285714286
1000,268435456,['time'],8,0.7814285714285715,10,0.7871428571428571
1000,268435456,['time'],8,0.7814285714285715,20,0.7814285714285715
1000,268435456,['time'],8,0.7814285714285715,100,0.7814285714285715
1000,268435456,['time'],9,0.7828571428571428,5,0.7857142857142857
1000,268435456,['time'],9,0.7828571428571428,10,0.7814285714285715
1000,268435456,['time'],9,0.7828571428571428,20,0.7871428571428571
1000,268435456,['time'],9,0.7828571428571428,100,0.7828571428571428
1000,268435456,['time'],10,0.7871428571428571,5,0.79
1000,268435456,['time'],10,0.7871428571428571,10,0.7842857142857143
1000,268435456,['time'],10,0.7871428571428571,20,0.79
1000,268435456,['time'],10,0.7871428571428571,100,0.79
1000,536870912,['size' 'time'],1,1.0,5,1.0
1000,536870912,['size' 'time'],1,1.0,10,1.0
1000,536870912,['size' 'time'],1,1.0,20,1.0
1000,536870912,['size' 'time'],1,1.0,100,1.0
1000,536870912,['size' 'time'],2,1.0,5,1.0
1000,536870912,['size' 'time'],2,1.0,10,1.0
1000,536870912,['size' 'time'],2,1.0,20,1.0
1000,536870912,['size' 'time'],2,1.0,100,1.0
1000,536870912,['size' 'time'],3,1.0,5,1.0
1000,536870912,['size' 'time'],3,1.0,10,1.0
1000,536870912,['size' 'time'],3,1.0,20,1.0
1000,536870912,['size' 'time'],3,1.0,100,1.0
1000,536870912,['size' 'time'],4,1.0,5,1.0
1000,536870912,['size' 'time'],4,1.0,10,1.0
1000,536870912,['size' 'time'],4,1.0,20,1.0
1000,536870912,['size' 'time'],4,1.0,100,1.0
1000,536870912,['size' 'time'],5,1.0,5,1.0
1000,536870912,['size' 'time'],5,1.0,10,1.0
1000,536870912,['size' 'time'],5,1.0,20,1.0
1000,536870912,['size' 'time'],5,1.0,100,1.0
1000,536870912,['size' 'time'],6,1.0,5,1.0
1000,536870912,['size' 'time'],6,1.0,10,1.0
1000,536870912,['size' 'time'],6,1.0,20,1.0
1000,536870912,['size' 'time'],6,1.0,100,1.0
1000,536870912,['size' 'time'],7,1.0,5,1.0
1000,536870912,['size' 'time'],7,1.0,10,1.0
1000,536870912,['size' 'time'],7,1.0,20,1.0
1000,536870912,['size' 'time'],7,1.0,100,1.0
1000,536870912,['size' 'time'],8,1.0,5,1.0
1000,536870912,['size' 'time'],8,1.0,10,1.0
1000,536870912,['size' 'time'],8,1.0,20,1.0
1000,536870912,['size' 'time'],8,1.0,100,1.0
1000,536870912,['size' 'time'],9,1.0,5,1.0
1000,536870912,['size' 'time'],9,1.0,10,1.0
1000,536870912,['size' 'time'],9,1.0,20,1.0
1000,536870912,['size' 'time'],9,1.0,100,1.0
1000,536870912,['size' 'time'],10,1.0,5,1.0
1000,536870912,['size' 'time'],10,1.0,10,1.0
1000,536870912,['size' 'time'],10,1.0,20,1.0
1000,536870912,['size' 'time'],10,1.0,100,1.0
1000,536870912,['size'],1,1.0,5,1.0
1000,536870912,['size'],1,1.0,10,1.0
1000,536870912,['size'],1,1.0,20,1.0
1000,536870912,['size'],1,1.0,100,1.0
1000,536870912,['size'],2,1.0,5,1.0
1000,536870912,['size'],2,1.0,10,1.0
1000,536870912,['size'],2,1.0,20,1.0
1000,536870912,['size'],2,1.0,100,1.0
1000,536870912,['size'],3,1.0,5,1.0
1000,536870912,['size'],3,1.0,10,1.0
1000,536870912,['size'],3,1.0,20,1.0
1000,536870912,['size'],3,1.0,100,1.0
1000,536870912,['size'],4,1.0,5,1.0
1000,536870912,['size'],4,1.0,10,1.0
1000,536870912,['size'],4,1.0,20,1.0
1000,536870912,['size'],4,1.0,100,1.0
1000,536870912,['size'],5,1.0,5,1.0
1000,536870912,['size'],5,1.0,10,1.0
1000,536870912,['size'],5,1.0,20,1.0
1000,536870912,['size'],5,1.0,100,1.0
1000,536870912,['size'],6,1.0,5,1.0
1000,536870912,['size'],6,1.0,10,1.0
1000,536870912,['size'],6,1.0,20,1.0
1000,536870912,['size'],6,1.0,100,1.0
1000,536870912,['size'],7,1.0,5,1.0
1000,536870912,['size'],7,1.0,10,1.0
1000,536870912,['size'],7,1.0,20,1.0
1000,536870912,['size'],7,1.0,100,1.0
1000,536870912,['size'],8,1.0,5,1.0
1000,536870912,['size'],8,1.0,10,1.0
1000,536870912,['size'],8,1.0,20,1.0
1000,536870912,['size'],8,1.0,100,1.0
1000,536870912,['size'],9,1.0,5,1.0
1000,536870912,['size'],9,1.0,10,1.0
1000,536870912,['size'],9,1.0,20,1.0
1000,536870912,['size'],9,1.0,100,1.0
1000,536870912,['size'],10,1.0,5,1.0
1000,536870912,['size'],10,1.0,10,1.0
1000,536870912,['size'],10,1.0,20,1.0
1000,536870912,['size'],10,1.0,100,1.0
1000,536870912,['time'],1,1.0,5,1.0
1000,536870912,['time'],1,1.0,10,1.0
1000,536870912,['time'],1,1.0,20,1.0
1000,536870912,['time'],1,1.0,100,1.0
1000,536870912,['time'],2,1.0,5,1.0
1000,536870912,['time'],2,1.0,10,1.0
1000,536870912,['time'],2,1.0,20,1.0
1000,536870912,['time'],2,1.0,100,1.0
1000,536870912,['time'],3,1.0,5,1.0
1000,536870912,['time'],3,1.0,10,1.0
1000,536870912,['time'],3,1.0,20,1.0
1000,536870912,['time'],3,1.0,100,1.0
1000,536870912,['time'],4,1.0,5,1.0
1000,536870912,['time'],4,1.0,10,1.0
1000,536870912,['time'],4,1.0,20,1.0
1000,536870912,['time'],4,1.0,100,1.0
1000,536870912,['time'],5,1.0,5,1.0
1000,536870912,['time'],5,1.0,10,1.0
1000,536870912,['time'],5,1.0,20,1.0
1000,536870912,['time'],5,1.0,100,1.0
1000,536870912,['time'],6,1.0,5,1.0
1000,536870912,['time'],6,1.0,10,1.0
1000,536870912,['time'],6,1.0,20,1.0
1000,536870912,['time'],6,1.0,100,1.0
1000,536870912,['time'],7,1.0,5,1.0
1000,536870912,['time'],7,1.0,10,1.0
1000,536870912,['time'],7,1.0,20,1.0
1000,536870912,['time'],7,1.0,100,1.0
1000,536870912,['time'],8,1.0,5,1.0
1000,536870912,['time'],8,1.0,10,1.0
1000,536870912,['time'],8,1.0,20,1.0
1000,536870912,['time'],8,1.0,100,1.0
1000,536870912,['time'],9,1.0,5,1.0
1000,536870912,['time'],9,1.0,10,1.0
1000,536870912,['time'],9,1.0,20,1.0
1000,536870912,['time'],9,1.0,100,1.0
1000,536870912,['time'],10,1.0,5,1.0
1000,536870912,['time'],10,1.0,10,1.0
1000,536870912,['time'],10,1.0,20,1.0
1000,536870912,['time'],10,1.0,100,1.0
1000,1073741824,['size' 'time'],1,1.0,5,1.0
1000,1073741824,['size' 'time'],1,1.0,10,1.0
1000,1073741824,['size' 'time'],1,1.0,20,1.0
1000,1073741824,['size' 'time'],1,1.0,100,1.0
1000,1073741824,['size' 'time'],2,1.0,5,1.0
1000,1073741824,['size' 'time'],2,1.0,10,1.0
1000,1073741824,['size' 'time'],2,1.0,20,1.0
1000,1073741824,['size' 'time'],2,1.0,100,1.0
1000,1073741824,['size' 'time'],3,1.0,5,1.0
1000,1073741824,['size' 'time'],3,1.0,10,1.0
1000,1073741824,['size' 'time'],3,1.0,20,1.0
1000,1073741824,['size' 'time'],3,1.0,100,1.0
1000,1073741824,['size' 'time'],4,1.0,5,1.0
1000,1073741824,['size' 'time'],4,1.0,10,1.0
1000,1073741824,['size' 'time'],4,1.0,20,1.0
1000,1073741824,['size' 'time'],4,1.0,100,1.0
1000,1073741824,['size' 'time'],5,1.0,5,1.0
1000,1073741824,['size' 'time'],5,1.0,10,1.0
1000,1073741824,['size' 'time'],5,1.0,20,1.0
1000,1073741824,['size' 'time'],5,1.0,100,1.0
1000,1073741824,['size' 'time'],6,1.0,5,1.0
1000,1073741824,['size' 'time'],6,1.0,10,1.0
1000,1073741824,['size' 'time'],6,1.0,20,1.0
1000,1073741824,['size' 'time'],6,1.0,100,1.0
1000,1073741824,['size' 'time'],7,1.0,5,1.0
1000,1073741824,['size' 'time'],7,1.0,10,1.0
1000,1073741824,['size' 'time'],7,1.0,20,1.0
1000,1073741824,['size' 'time'],7,1.0,100,1.0
1000,1073741824,['size' 'time'],8,1.0,5,1.0
1000,1073741824,['size' 'time'],8,1.0,10,1.0
1000,1073741824,['size' 'time'],8,1.0,20,1.0
1000,1073741824,['size' 'time'],8,1.0,100,1.0
1000,1073741824,['size' 'time'],9,1.0,5,1.0
1000,1073741824,['size' 'time'],9,1.0,10,1.0
1000,1073741824,['size' 'time'],9,1.0,20,1.0
1000,1073741824,['size' 'time'],9,1.0,100,1.0
1000,1073741824,['size' 'time'],10,1.0,5,1.0
1000,1073741824,['size' 'time'],10,1.0,10,1.0
1000,1073741824,['size' 'time'],10,1.0,20,1.0
1000,1073741824,['size' 'time'],10,1.0,100,1.0
1000,1073741824,['size'],1,1.0,5,1.0
1000,1073741824,['size'],1,1.0,10,1.0
1000,1073741824,['size'],1,1.0,20,1.0
1000,1073741824,['size'],1,1.0,100,1.0
1000,1073741824,['size'],2,1.0,5,1.0
1000,1073741824,['size'],2,1.0,10,1.0
1000,1073741824,['size'],2,1.0,20,1.0
1000,1073741824,['size'],2,1.0,100,1.0
1000,1073741824,['size'],3,1.0,5,1.0
1000,1073741824,['size'],3,1.0,10,1.0
1000,1073741824,['size'],3,1.0,20,1.0
1000,1073741824,['size'],3,1.0,100,1.0
1000,1073741824,['size'],4,1.0,5,1.0
1000,1073741824,['size'],4,1.0,10,1.0
1000,1073741824,['size'],4,1.0,20,1.0
1000,1073741824,['size'],4,1.0,100,1.0
1000,1073741824,['size'],5,1.0,5,1.0
1000,1073741824,['size'],5,1.0,10,1.0
1000,1073741824,['size'],5,1.0,20,1.0
1000,1073741824,['size'],5,1.0,100,1.0
1000,1073741824,['size'],6,1.0,5,1.0
1000,1073741824,['size'],6,1.0,10,1.0
1000,1073741824,['size'],6,1.0,20,1.0
1000,1073741824,['size'],6,1.0,100,1.0
1000,1073741824,['size'],7,1.0,5,1.0
1000,1073741824,['size'],7,1.0,10,1.0
1000,1073741824,['size'],7,1.0,20,1.0
1000,1073741824,['size'],7,1.0,100,1.0
1000,1073741824,['size'],8,1.0,5,1.0
1000,1073741824,['size'],8,1.0,10,1.0
1000,1073741824,['size'],8,1.0,20,1.0
1000,1073741824,['size'],8,1.0,100,1.0
1000,1073741824,['size'],9,1.0,5,1.0
1000,1073741824,['size'],9,1.0,10,1.0
1000,1073741824,['size'],9,1.0,20,1.0
1000,1073741824,['size'],9,1.0,100,1.0
1000,1073741824,['size'],10,1.0,5,1.0
1000,1073741824,['size'],10,1.0,10,1.0
1000,1073741824,['size'],10,1.0,20,1.0
1000,1073741824,['size'],10,1.0,100,1.0
1000,1073741824,['time'],1,1.0,5,1.0
1000,1073741824,['time'],1,1.0,10,1.0
1000,1073741824,['time'],1,1.0,20,1.0
1000,1073741824,['time'],1,1.0,100,1.0
1000,1073741824,['time'],2,1.0,5,1.0
1000,1073741824,['time'],2,1.0,10,1.0
1000,1073741824,['time'],2,1.0,20,1.0
1000,1073741824,['time'],2,1.0,100,1.0
1000,1073741824,['time'],3,1.0,5,1.0
1000,1073741824,['time'],3,1.0,10,1.0
1000,1073741824,['time'],3,1.0,20,1.0
1000,1073741824,['time'],3,1.0,100,1.0
1000,1073741824,['time'],4,1.0,5,1.0
1000,1073741824,['time'],4,1.0,10,1.0
1000,1073741824,['time'],4,1.0,20,1.0
1000,1073741824,['time'],4,1.0,100,1.0
1000,1073741824,['time'],5,1.0,5,1.0
1000,1073741824,['time'],5,1.0,10,1.0
1000,1073741824,['time'],5,1.0,20,1.0
1000,1073741824,['time'],5,1.0,100,1.0
1000,1073741824,['time'],6,1.0,5,1.0
1000,1073741824,['time'],6,1.0,10,1.0
1000,1073741824,['time'],6,1.0,20,1.0
1000,1073741824,['time'],6,1.0,100,1.0
1000,1073741824,['time'],7,1.0,5,1.0
1000,1073741824,['time'],7,1.0,10,1.0
1000,1073741824,['time'],7,1.0,20,1.0
1000,1073741824,['time'],7,1.0,100,1.0
1000,1073741824,['time'],8,1.0,5,1.0
1000,1073741824,['time'],8,1.0,10,1.0
1000,1073741824,['time'],8,1.0,20,1.0
1000,1073741824,['time'],8,1.0,100,1.0
1000,1073741824,['time'],9,1.0,5,1.0
1000,1073741824,['time'],9,1.0,10,1.0
1000,1073741824,['time'],9,1.0,20,1.0
1000,1073741824,['time'],9,1.0,100,1.0
1000,1073741824,['time'],10,1.0,5,1.0
1000,1073741824,['time'],10,1.0,10,1.0
1000,1073741824,['time'],10,1.0,20,1.0
1000,1073741824,['time'],10,1.0,100,1.0
1000,2147483648,['size' 'time'],1,1.0,5,1.0
1000,2147483648,['size' 'time'],1,1.0,10,1.0
1000,2147483648,['size' 'time'],1,1.0,20,1.0
1000,2147483648,['size' 'time'],1,1.0,100,1.0
1000,2147483648,['size' 'time'],2,1.0,5,1.0
1000,2147483648,['size' 'time'],2,1.0,10,1.0
1000,2147483648,['size' 'time'],2,1.0,20,1.0
1000,2147483648,['size' 'time'],2,1.0,100,1.0
1000,2147483648,['size' 'time'],3,1.0,5,1.0
1000,2147483648,['size' 'time'],3,1.0,10,1.0
1000,2147483648,['size' 'time'],3,1.0,20,1.0
1000,2147483648,['size' 'time'],3,1.0,100,1.0
1000,2147483648,['size' 'time'],4,1.0,5,1.0
1000,2147483648,['size' 'time'],4,1.0,10,1.0
1000,2147483648,['size' 'time'],4,1.0,20,1.0
1000,2147483648,['size' 'time'],4,1.0,100,1.0
1000,2147483648,['size' 'time'],5,1.0,5,1.0
1000,2147483648,['size' 'time'],5,1.0,10,1.0
1000,2147483648,['size' 'time'],5,1.0,20,1.0
1000,2147483648,['size' 'time'],5,1.0,100,1.0
1000,2147483648,['size' 'time'],6,1.0,5,1.0
1000,2147483648,['size' 'time'],6,1.0,10,1.0
1000,2147483648,['size' 'time'],6,1.0,20,1.0
1000,2147483648,['size' 'time'],6,1.0,100,1.0
1000,2147483648,['size' 'time'],7,1.0,5,1.0
1000,2147483648,['size' 'time'],7,1.0,10,1.0
1000,2147483648,['size' 'time'],7,1.0,20,1.0
1000,2147483648,['size' 'time'],7,1.0,100,1.0
1000,2147483648,['size' 'time'],8,1.0,5,1.0
1000,2147483648,['size' 'time'],8,1.0,10,1.0
1000,2147483648,['size' 'time'],8,1.0,20,1.0
1000,2147483648,['size' 'time'],8,1.0,100,1.0
1000,2147483648,['size' 'time'],9,1.0,5,1.0
1000,2147483648,['size' 'time'],9,1.0,10,1.0
1000,2147483648,['size' 'time'],9,1.0,20,1.0
1000,2147483648,['size' 'time'],9,1.0,100,1.0
1000,2147483648,['size' 'time'],10,1.0,5,1.0
1000,2147483648,['size' 'time'],10,1.0,10,1.0
1000,2147483648,['size' 'time'],10,1.0,20,1.0
1000,2147483648,['size' 'time'],10,1.0,100,1.0
1000,2147483648,['size'],1,1.0,5,1.0
1000,2147483648,['size'],1,1.0,10,1.0
1000,2147483648,['size'],1,1.0,20,1.0
1000,2147483648,['size'],1,1.0,100,1.0
1000,2147483648,['size'],2,1.0,5,1.0
1000,2147483648,['size'],2,1.0,10,1.0
1000,2147483648,['size'],2,1.0,20,1.0
1000,2147483648,['size'],2,1.0,100,1.0
1000,2147483648,['size'],3,1.0,5,1.0
1000,2147483648,['size'],3,1.0,10,1.0
1000,2147483648,['size'],3,1.0,20,1.0
1000,2147483648,['size'],3,1.0,100,1.0
1000,2147483648,['size'],4,1.0,5,1.0
1000,2147483648,['size'],4,1.0,10,1.0
1000,2147483648,['size'],4,1.0,20,1.0
1000,2147483648,['size'],4,1.0,100,1.0
1000,2147483648,['size'],5,1.0,5,1.0
1000,2147483648,['size'],5,1.0,10,1.0
1000,2147483648,['size'],5,1.0,20,1.0
1000,2147483648,['size'],5,1.0,100,1.0
1000,2147483648,['size'],6,1.0,5,1.0
1000,2147483648,['size'],6,1.0,10,1.0
1000,2147483648,['size'],6,1.0,20,1.0
1000,2147483648,['size'],6,1.0,100,1.0
1000,2147483648,['size'],7,1.0,5,1.0
1000,2147483648,['size'],7,1.0,10,1.0
1000,2147483648,['size'],7,1.0,20,1.0
1000,2147483648,['size'],7,1.0,100,1.0
1000,2147483648,['size'],8,1.0,5,1.0
1000,2147483648,['size'],8,1.0,10,1.0
1000,2147483648,['size'],8,1.0,20,1.0
1000,2147483648,['size'],8,1.0,100,1.0
1000,2147483648,['size'],9,1.0,5,1.0
1000,2147483648,['size'],9,1.0,10,1.0
1000,2147483648,['size'],9,1.0,20,1.0
1000,2147483648,['size'],9,1.0,100,1.0
1000,2147483648,['size'],10,1.0,5,1.0
1000,2147483648,['size'],10,1.0,10,1.0
1000,2147483648,['size'],10,1.0,20,1.0
1000,2147483648,['size'],10,1.0,100,1.0
1000,2147483648,['time'],1,1.0,5,1.0
1000,2147483648,['time'],1,1.0,10,1.0
1000,2147483648,['time'],1,1.0,20,1.0
1000,2147483648,['time'],1,1.0,100,1.0
1000,2147483648,['time'],2,1.0,5,1.0
1000,2147483648,['time'],2,1.0,10,1.0
1000,2147483648,['time'],2,1.0,20,1.0
1000,2147483648,['time'],2,1.0,100,1.0
1000,2147483648,['time'],3,1.0,5,1.0
1000,2147483648,['time'],3,1.0,10,1.0
1000,2147483648,['time'],3,1.0,20,1.0
1000,2147483648,['time'],3,1.0,100,1.0
1000,2147483648,['time'],4,1.0,5,1.0
1000,2147483648,['time'],4,1.0,10,1.0
1000,2147483648,['time'],4,1.0,20,1.0
1000,2147483648,['time'],4,1.0,100,1.0
1000,2147483648,['time'],5,1.0,5,1.0
1000,2147483648,['time'],5,1.0,10,1.0
1000,2147483648,['time'],5,1.0,20,1.0
1000,2147483648,['time'],5,1.0,100,1.0
1000,2147483648,['time'],6,1.0,5,1.0
1000,2147483648,['time'],6,1.0,10,1.0
1000,2147483648,['time'],6,1.0,20,1.0
1000,2147483648,['time'],6,1.0,100,1.0
1000,2147483648,['time'],7,1.0,5,1.0
1000,2147483648,['time'],7,1.0,10,1.0
1000,2147483648,['time'],7,1.0,20,1.0
1000,2147483648,['time'],7,1.0,100,1.0
1000,2147483648,['time'],8,1.0,5,1.0
1000,2147483648,['time'],8,1.0,10,1.0
1000,2147483648,['time'],8,1.0,20,1.0
1000,2147483648,['time'],8,1.0,100,1.0
1000,2147483648,['time'],9,1.0,5,1.0
1000,2147483648,['time'],9,1.0,10,1.0
1000,2147483648,['time'],9,1.0,20,1.0
1000,2147483648,['time'],9,1.0,100,1.0
1000,2147483648,['time'],10,1.0,5,1.0
1000,2147483648,['time'],10,1.0,10,1.0
1000,2147483648,['time'],10,1.0,20,1.0
1000,2147483648,['time'],10,1.0,100,1.0
10000,10485760,['size' 'time'],1,0.76,5,0.72
10000,10485760,['size' 'time'],1,0.76,10,0.7857142857142857
10000,10485760,['size' 'time'],1,0.76,20,0.7671428571428571
10000,10485760,['size' 'time'],1,0.76,100,0.64
10000,10485760,['size' 'time'],2,0.7185714285714285,5,0.7257142857142858
10000,10485760,['size' 'time'],2,0.7185714285714285,10,0.7885714285714286
10000,10485760,['size' 'time'],2,0.7185714285714285,20,0.7957142857142857
10000,10485760,['size' 'time'],2,0.7185714285714285,100,0.6428571428571429
10000,10485760,['size' 'time'],3,0.7785714285714286,5,0.7428571428571429
10000,10485760,['size' 'time'],3,0.7785714285714286,10,0.7942857142857143
10000,10485760,['size' 'time'],3,0.7785714285714286,20,0.7942857142857143
10000,10485760,['size' 'time'],3,0.7785714285714286,100,0.6557142857142857
10000,10485760,['size' 'time'],4,0.7614285714285715,5,0.7485714285714286
10000,10485760,['size' 'time'],4,0.7614285714285715,10,0.7971428571428572
10000,10485760,['size' 'time'],4,0.7614285714285715,20,0.7971428571428572
10000,10485760,['size' 'time'],4,0.7614285714285715,100,0.66
10000,10485760,['size' 'time'],5,0.7814285714285715,5,0.75
10000,10485760,['size' 'time'],5,0.7814285714285715,10,0.7985714285714286
10000,10485760,['size' 'time'],5,0.7814285714285715,20,0.7914285714285715
10000,10485760,['size' 'time'],5,0.7814285714285715,100,0.66
10000,10485760,['size' 'time'],6,0.7657142857142857,5,0.75
10000,10485760,['size' 'time'],6,0.7657142857142857,10,0.7985714285714286
10000,10485760,['size' 'time'],6,0.7657142857142857,20,0.7942857142857143
10000,10485760,['size' 'time'],6,0.7657142857142857,100,0.66
10000,10485760,['size' 'time'],7,0.7828571428571428,5,0.7528571428571429
10000,10485760,['size' 'time'],7,0.7828571428571428,10,0.7985714285714286
10000,10485760,['size' 'time'],7,0.7828571428571428,20,0.7928571428571428
10000,10485760,['size' 'time'],7,0.7828571428571428,100,0.6571428571428571
10000,10485760,['size' 'time'],8,0.7742857142857142,5,0.7528571428571429
10000,10485760,['size' 'time'],8,0.7742857142857142,10,0.7985714285714286
10000,10485760,['size' 'time'],8,0.7742857142857142,20,0.7928571428571428
10000,10485760,['size' 'time'],8,0.7742857142857142,100,0.6571428571428571
10000,10485760,['size' 'time'],9,0.7785714285714286,5,0.7542857142857143
10000,10485760,['size' 'time'],9,0.7785714285714286,10,0.8014285714285714
10000,10485760,['size' 'time'],9,0.7785714285714286,20,0.7885714285714286
10000,10485760,['size' 'time'],9,0.7785714285714286,100,0.6571428571428571
10000,10485760,['size' 'time'],10,0.7785714285714286,5,0.7542857142857143
10000,10485760,['size' 'time'],10,0.7785714285714286,10,0.8014285714285714
10000,10485760,['size' 'time'],10,0.7785714285714286,20,0.7914285714285715
10000,10485760,['size' 'time'],10,0.7785714285714286,100,0.6585714285714286
10000,10485760,['size'],1,0.6685714285714286,5,0.8
10000,10485760,['size'],1,0.6685714285714286,10,0.8028571428571428
10000,10485760,['size'],1,0.6685714285714286,20,0.7771428571428571
10000,10485760,['size'],1,0.6685714285714286,100,0.6457142857142857
10000,10485760,['size'],2,0.6257142857142857,5,0.8028571428571428
10000,10485760,['size'],2,0.6257142857142857,10,0.8014285714285714
10000,10485760,['size'],2,0.6257142857142857,20,0.7985714285714286
10000,10485760,['size'],2,0.6257142857142857,100,0.6457142857142857
10000,10485760,['size'],3,0.7757142857142857,5,0.8028571428571428
10000,10485760,['size'],3,0.7757142857142857,10,0.8028571428571428
10000,10485760,['size'],3,0.7757142857142857,20,0.7971428571428572
10000,10485760,['size'],3,0.7757142857142857,100,0.6514285714285715
10000,10485760,['size'],4,0.78,5,0.8028571428571428
10000,10485760,['size'],4,0.78,10,0.8028571428571428
10000,10485760,['size'],4,0.78,20,0.7971428571428572
10000,10485760,['size'],4,0.78,100,0.6514285714285715
10000,10485760,['size'],5,0.78,5,0.8028571428571428
10000,10485760,['size'],5,0.78,10,0.8028571428571428
10000,10485760,['size'],5,0.78,20,0.7971428571428572
10000,10485760,['size'],5,0.78,100,0.6514285714285715
10000,10485760,['size'],6,0.7828571428571428,5,0.8028571428571428
10000,10485760,['size'],6,0.7828571428571428,10,0.8028571428571428
10000,10485760,['size'],6,0.7828571428571428,20,0.7971428571428572
10000,10485760,['size'],6,0.7828571428571428,100,0.6514285714285715
10000,10485760,['size'],7,0.7785714285714286,5,0.8028571428571428
10000,10485760,['size'],7,0.7785714285714286,10,0.8028571428571428
10000,10485760,['size'],7,0.7785714285714286,20,0.7985714285714286
10000,10485760,['size'],7,0.7785714285714286,100,0.6514285714285715
10000,10485760,['size'],8,0.8028571428571428,5,0.8028571428571428
10000,10485760,['size'],8,0.8028571428571428,10,0.8028571428571428
10000,10485760,['size'],8,0.8028571428571428,20,0.7985714285714286
10000,10485760,['size'],8,0.8028571428571428,100,0.6485714285714286
10000,10485760,['size'],9,0.8028571428571428,5,0.8028571428571428
10000,10485760,['size'],9,0.8028571428571428,10,0.8028571428571428
10000,10485760,['size'],9,0.8028571428571428,20,0.7985714285714286
10000,10485760,['size'],9,0.8028571428571428,100,0.6485714285714286
10000,10485760,['size'],10,0.8042857142857143,5,0.8028571428571428
10000,10485760,['size'],10,0.8042857142857143,10,0.8028571428571428
10000,10485760,['size'],10,0.8042857142857143,20,0.7957142857142857
10000,10485760,['size'],10,0.8042857142857143,100,0.6485714285714286
10000,10485760,['time'],1,0.7014285714285714,5,0.6957142857142857
10000,10485760,['time'],1,0.7014285714285714,10,0.7214285714285714
10000,10485760,['time'],1,0.7014285714285714,20,0.7057142857142857
10000,10485760,['time'],1,0.7014285714285714,100,0.6957142857142857
10000,10485760,['time'],2,0.6528571428571428,5,0.6614285714285715
10000,10485760,['time'],2,0.6528571428571428,10,0.6371428571428571
10000,10485760,['time'],2,0.6528571428571428,20,0.6428571428571429
10000,10485760,['time'],2,0.6528571428571428,100,0.6314285714285715
10000,10485760,['time'],3,0.7414285714285714,5,0.7371428571428571
10000,10485760,['time'],3,0.7414285714285714,10,0.7357142857142858
10000,10485760,['time'],3,0.7414285714285714,20,0.75
10000,10485760,['time'],3,0.7414285714285714,100,0.7357142857142858
10000,10485760,['time'],4,0.7171428571428572,5,0.7114285714285714
10000,10485760,['time'],4,0.7171428571428572,10,0.7142857142857143
10000,10485760,['time'],4,0.7171428571428572,20,0.73
10000,10485760,['time'],4,0.7171428571428572,100,0.7
10000,10485760,['time'],5,0.7542857142857143,5,0.7542857142857143
10000,10485760,['time'],5,0.7542857142857143,10,0.7342857142857143
10000,10485760,['time'],5,0.7542857142857143,20,0.7485714285714286
10000,10485760,['time'],5,0.7542857142857143,100,0.7471428571428571
10000,10485760,['time'],6,0.7471428571428571,5,0.7442857142857143
10000,10485760,['time'],6,0.7471428571428571,10,0.7257142857142858
10000,10485760,['time'],6,0.7471428571428571,20,0.7457142857142857
10000,10485760,['time'],6,0.7471428571428571,100,0.7628571428571429
10000,10485760,['time'],7,0.7685714285714286,5,0.7657142857142857
10000,10485760,['time'],7,0.7685714285714286,10,0.76
10000,10485760,['time'],7,0.7685714285714286,20,0.7457142857142857
10000,10485760,['time'],7,0.7685714285714286,100,0.7585714285714286
10000,10485760,['time'],8,0.78,5,0.7742857142857142
10000,10485760,['time'],8,0.78,10,0.7657142857142857
10000,10485760,['time'],8,0.78,20,0.7557142857142857
10000,10485760,['time'],8,0.78,100,0.7671428571428571
10000,10485760,['time'],9,0.78,5,0.78
10000,10485760,['time'],9,0.78,10,0.7842857142857143
10000,10485760,['time'],9,0.78,20,0.7542857142857143
10000,10485760,['time'],9,0.78,100,0.7828571428571428
