length,size,datatype,metric,NeighNum,res_train (mean),res_test (mean),res_train,res_test,train_nums,test_nums,pred_nums
10000,67108864,['size'],cityblock,9,0.6966666666666667,0.7085714285714285,209,496,[ 64 209  27],[133 497  70],[  0 496   0]
10000,67108864,['size'],cityblock,10,0.6966666666666667,0.71,209,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],euclidean,1,1.0,0.41714285714285715,300,292,[ 64 209  27],[133 497  70],[ 27 236  29]
10000,67108864,['size'],euclidean,2,0.79,0.4757142857142857,237,333,[ 64 209  27],[133 497  70],[ 38 295   0]
10000,67108864,['size'],euclidean,3,0.9333333333333333,0.6271428571428571,280,439,[ 64 209  27],[133 497  70],[ 14 425   0]
10000,67108864,['size'],euclidean,4,0.7966666666666666,0.7085714285714285,239,496,[ 64 209  27],[133 497  70],[  0 496   0]
10000,67108864,['size'],euclidean,5,0.8166666666666667,0.7042857142857143,245,493,[ 64 209  27],[133 497  70],[  2 491   0]
10000,67108864,['size'],euclidean,6,0.7,0.71,210,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],euclidean,7,0.7033333333333334,0.71,211,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],euclidean,8,0.6966666666666667,0.71,209,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],euclidean,9,0.6966666666666667,0.71,209,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],euclidean,10,0.6966666666666667,0.71,209,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],minkowski,1,1.0,0.41714285714285715,300,292,[ 64 209  27],[133 497  70],[ 27 236  29]
10000,67108864,['size'],minkowski,2,0.79,0.4757142857142857,237,333,[ 64 209  27],[133 497  70],[ 38 295   0]
10000,67108864,['size'],minkowski,3,0.9333333333333333,0.6271428571428571,280,439,[ 64 209  27],[133 497  70],[ 14 425   0]
10000,67108864,['size'],minkowski,4,0.7966666666666666,0.7085714285714285,239,496,[ 64 209  27],[133 497  70],[  0 496   0]
10000,67108864,['size'],minkowski,5,0.8166666666666667,0.7042857142857143,245,493,[ 64 209  27],[133 497  70],[  2 491   0]
10000,67108864,['size'],minkowski,6,0.7,0.71,210,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],minkowski,7,0.7033333333333334,0.71,211,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],minkowski,8,0.6966666666666667,0.71,209,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],minkowski,9,0.6966666666666667,0.71,209,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['size'],minkowski,10,0.6966666666666667,0.71,209,497,[ 64 209  27],[133 497  70],[  0 497   0]
10000,67108864,['time'],braycurtis,1,1.0,0.5942857142857143,300,416,[ 64 209  27],[133 497  70],[ 23 383  10]
10000,67108864,['time'],braycurtis,2,0.7766666666666666,0.5371428571428571,233,376,[ 64 209  27],[133 497  70],[ 52 324   0]
10000,67108864,['time'],braycurtis,3,0.76,0.6471428571428571,228,453,[ 64 209  27],[133 497  70],[ 28 421   4]
10000,67108864,['time'],braycurtis,4,0.7166666666666667,0.6314285714285715,215,442,[ 64 209  27],[133 497  70],[ 23 417   2]
10000,67108864,['time'],braycurtis,5,0.7266666666666667,0.6628571428571428,218,464,[ 64 209  27],[133 497  70],[ 20 444   0]
10000,67108864,['time'],braycurtis,6,0.73,0.6714285714285714,219,470,[ 64 209  27],[133 497  70],[ 15 451   4]
10000,67108864,['time'],braycurtis,7,0.7366666666666667,0.6757142857142857,221,473,[ 64 209  27],[133 497  70],[ 15 452   6]
10000,67108864,['time'],braycurtis,8,0.71,0.6828571428571428,213,478,[ 64 209  27],[133 497  70],[ 15 460   3]
10000,67108864,['time'],braycurtis,9,0.7133333333333334,0.6842857142857143,214,479,[ 64 209  27],[133 497  70],[ 10 466   3]
10000,67108864,['time'],braycurtis,10,0.72,0.6857142857142857,216,480,[ 64 209  27],[133 497  70],[ 10 467   3]
10000,67108864,['time'],canberra,1,1.0,0.5785714285714286,300,405,[ 64 209  27],[133 497  70],[ 21 375   9]
10000,67108864,['time'],canberra,2,0.7733333333333333,0.5585714285714286,232,391,[ 64 209  27],[133 497  70],[ 52 337   2]
10000,67108864,['time'],canberra,3,0.7533333333333333,0.6371428571428571,226,446,[ 64 209  27],[133 497  70],[ 31 412   3]
10000,67108864,['time'],canberra,4,0.7466666666666667,0.6214285714285714,224,435,[ 64 209  27],[133 497  70],[ 26 408   1]
10000,67108864,['time'],canberra,5,0.7333333333333333,0.6471428571428571,220,453,[ 64 209  27],[133 497  70],[ 16 434   3]
10000,67108864,['time'],canberra,6,0.7366666666666667,0.6471428571428571,221,453,[ 64 209  27],[133 497  70],[ 12 438   3]
10000,67108864,['time'],canberra,7,0.7233333333333334,0.6728571428571428,217,471,[ 64 209  27],[133 497  70],[ 14 454   3]
10000,67108864,['time'],canberra,8,0.73,0.6714285714285714,219,470,[ 64 209  27],[133 497  70],[  4 462   4]
10000,67108864,['time'],canberra,9,0.7233333333333334,0.6742857142857143,217,472,[ 64 209  27],[133 497  70],[  7 460   5]
10000,67108864,['time'],canberra,10,0.71,0.6871428571428572,213,481,[ 64 209  27],[133 497  70],[  5 472   4]
10000,67108864,['time'],chebyshev,1,1.0,0.6157142857142858,300,431,[ 64 209  27],[133 497  70],[ 30 390  11]
10000,67108864,['time'],chebyshev,2,0.81,0.57,243,399,[ 64 209  27],[133 497  70],[ 60 339   0]
10000,67108864,['time'],chebyshev,3,0.77,0.6528571428571428,231,457,[ 64 209  27],[133 497  70],[ 28 426   3]
10000,67108864,['time'],chebyshev,4,0.7366666666666667,0.6442857142857142,221,451,[ 64 209  27],[133 497  70],[ 22 427   2]
10000,67108864,['time'],chebyshev,5,0.7266666666666667,0.67,218,469,[ 64 209  27],[133 497  70],[ 18 450   1]
10000,67108864,['time'],chebyshev,6,0.7133333333333334,0.6542857142857142,214,458,[ 64 209  27],[133 497  70],[ 15 441   2]
10000,67108864,['time'],chebyshev,7,0.7333333333333333,0.6785714285714286,220,475,[ 64 209  27],[133 497  70],[ 15 455   5]
10000,67108864,['time'],chebyshev,8,0.7166666666666667,0.6871428571428572,215,481,[ 64 209  27],[133 497  70],[ 11 467   3]
10000,67108864,['time'],chebyshev,9,0.7166666666666667,0.68,215,476,[ 64 209  27],[133 497  70],[ 11 461   4]
10000,67108864,['time'],chebyshev,10,0.7,0.68,210,476,[ 64 209  27],[133 497  70],[  7 468   1]
10000,67108864,['time'],cityblock,1,1.0,0.5957142857142858,300,417,[ 64 209  27],[133 497  70],[ 24 383  10]
10000,67108864,['time'],cityblock,2,0.7733333333333333,0.5357142857142857,232,375,[ 64 209  27],[133 497  70],[ 51 324   0]
10000,67108864,['time'],cityblock,3,0.7466666666666667,0.6471428571428571,224,453,[ 64 209  27],[133 497  70],[ 27 422   4]
10000,67108864,['time'],cityblock,4,0.7166666666666667,0.6385714285714286,215,447,[ 64 209  27],[133 497  70],[ 25 420   2]
10000,67108864,['time'],cityblock,5,0.7333333333333333,0.6628571428571428,220,464,[ 64 209  27],[133 497  70],[ 20 443   1]
10000,67108864,['time'],cityblock,6,0.7233333333333334,0.6728571428571428,217,471,[ 64 209  27],[133 497  70],[ 15 452   4]
10000,67108864,['time'],cityblock,7,0.73,0.6742857142857143,219,472,[ 64 209  27],[133 497  70],[ 13 455   4]
10000,67108864,['time'],cityblock,8,0.72,0.6714285714285714,216,470,[ 64 209  27],[133 497  70],[ 12 455   3]
10000,67108864,['time'],cityblock,9,0.71,0.6785714285714286,213,475,[ 64 209  27],[133 497  70],[  9 464   2]
10000,67108864,['time'],cityblock,10,0.7166666666666667,0.6814285714285714,215,477,[ 64 209  27],[133 497  70],[  7 466   4]
10000,67108864,['time'],euclidean,1,1.0,0.5914285714285714,300,414,[ 64 209  27],[133 497  70],[ 26 379   9]
10000,67108864,['time'],euclidean,2,0.7966666666666666,0.55,239,385,[ 64 209  27],[133 497  70],[ 55 330   0]
10000,67108864,['time'],euclidean,3,0.75,0.6485714285714286,225,454,[ 64 209  27],[133 497  70],[ 30 422   2]
10000,67108864,['time'],euclidean,4,0.7233333333333334,0.6414285714285715,217,449,[ 64 209  27],[133 497  70],[ 24 424   1]
10000,67108864,['time'],euclidean,5,0.7166666666666667,0.6657142857142857,215,466,[ 64 209  27],[133 497  70],[ 23 441   2]
10000,67108864,['time'],euclidean,6,0.7066666666666667,0.6757142857142857,212,473,[ 64 209  27],[133 497  70],[ 19 451   3]
10000,67108864,['time'],euclidean,7,0.7366666666666667,0.6785714285714286,221,475,[ 64 209  27],[133 497  70],[ 16 453   6]
10000,67108864,['time'],euclidean,8,0.7166666666666667,0.6771428571428572,215,474,[ 64 209  27],[133 497  70],[ 10 462   2]
10000,67108864,['time'],euclidean,9,0.7166666666666667,0.6785714285714286,215,475,[ 64 209  27],[133 497  70],[  9 464   2]
10000,67108864,['time'],euclidean,10,0.72,0.6814285714285714,216,477,[ 64 209  27],[133 497  70],[ 10 465   2]
10000,67108864,['time'],minkowski,1,1.0,0.5914285714285714,300,414,[ 64 209  27],[133 497  70],[ 26 379   9]
10000,67108864,['time'],minkowski,2,0.7966666666666666,0.55,239,385,[ 64 209  27],[133 497  70],[ 55 330   0]
10000,67108864,['time'],minkowski,3,0.75,0.6485714285714286,225,454,[ 64 209  27],[133 497  70],[ 30 422   2]
10000,67108864,['time'],minkowski,4,0.7233333333333334,0.6414285714285715,217,449,[ 64 209  27],[133 497  70],[ 24 424   1]
10000,67108864,['time'],minkowski,5,0.7166666666666667,0.6657142857142857,215,466,[ 64 209  27],[133 497  70],[ 23 441   2]
10000,67108864,['time'],minkowski,6,0.7066666666666667,0.6757142857142857,212,473,[ 64 209  27],[133 497  70],[ 19 451   3]
10000,67108864,['time'],minkowski,7,0.7366666666666667,0.6785714285714286,221,475,[ 64 209  27],[133 497  70],[ 16 453   6]
10000,67108864,['time'],minkowski,8,0.7166666666666667,0.6771428571428572,215,474,[ 64 209  27],[133 497  70],[ 10 462   2]
10000,67108864,['time'],minkowski,9,0.7166666666666667,0.6785714285714286,215,475,[ 64 209  27],[133 497  70],[  9 464   2]
10000,67108864,['time'],minkowski,10,0.72,0.6814285714285714,216,477,[ 64 209  27],[133 497  70],[ 10 465   2]
10000,134217728,['size' 'time'],braycurtis,1,1.0,0.4228571428571429,300,296,[122 133  45],[304 284 112],[ 58 238   0]
10000,134217728,['size' 'time'],braycurtis,2,0.8133333333333334,0.43857142857142856,244,307,[122 133  45],[304 284 112],[ 71 236   0]
10000,134217728,['size' 'time'],braycurtis,3,0.57,0.42428571428571427,171,297,[122 133  45],[304 284 112],[ 39 243  15]
10000,134217728,['size' 'time'],braycurtis,4,0.63,0.4185714285714286,189,293,[122 133  45],[304 284 112],[ 17 260  16]
10000,134217728,['size' 'time'],braycurtis,5,0.5666666666666667,0.4157142857142857,170,291,[122 133  45],[304 284 112],[  9 263  19]
10000,134217728,['size' 'time'],braycurtis,6,0.5833333333333334,0.4085714285714286,175,286,[122 133  45],[304 284 112],[  4 259  23]
10000,134217728,['size' 'time'],braycurtis,7,0.6166666666666667,0.42142857142857143,185,295,[122 133  45],[304 284 112],[ 15 257  23]
10000,134217728,['size' 'time'],braycurtis,8,0.5833333333333334,0.40714285714285714,175,285,[122 133  45],[304 284 112],[ 11 257  17]
10000,134217728,['size' 'time'],braycurtis,9,0.5733333333333334,0.44571428571428573,172,312,[122 133  45],[304 284 112],[ 47 240  25]
10000,134217728,['size' 'time'],braycurtis,10,0.5533333333333333,0.42142857142857143,166,295,[122 133  45],[304 284 112],[ 11 261  23]
10000,134217728,['size' 'time'],canberra,1,1.0,0.4142857142857143,300,290,[122 133  45],[304 284 112],[139 136  15]
10000,134217728,['size' 'time'],canberra,2,0.7033333333333334,0.45,211,315,[122 133  45],[304 284 112],[198 108   9]
10000,134217728,['size' 'time'],canberra,3,0.6466666666666666,0.44,194,308,[122 133  45],[304 284 112],[165 130  13]
10000,134217728,['size' 'time'],canberra,4,0.6133333333333333,0.44,184,308,[122 133  45],[304 284 112],[173 126   9]
10000,134217728,['size' 'time'],canberra,5,0.5966666666666667,0.4614285714285714,179,323,[122 133  45],[304 284 112],[160 150  13]
10000,134217728,['size' 'time'],canberra,6,0.6066666666666667,0.4328571428571429,182,303,[122 133  45],[304 284 112],[161 126  16]
10000,134217728,['size' 'time'],canberra,7,0.5966666666666667,0.44285714285714284,179,310,[122 133  45],[304 284 112],[163 133  14]
10000,134217728,['size' 'time'],canberra,8,0.57,0.4471428571428571,171,313,[122 133  45],[304 284 112],[165 134  14]
10000,134217728,['size' 'time'],canberra,9,0.58,0.45285714285714285,174,317,[122 133  45],[304 284 112],[172 130  15]
10000,134217728,['size' 'time'],canberra,10,0.55,0.4357142857142857,165,305,[122 133  45],[304 284 112],[166 126  13]
10000,134217728,['size' 'time'],chebyshev,1,1.0,0.38142857142857145,300,267,[122 133  45],[304 284 112],[ 86 159  22]
10000,134217728,['size' 'time'],chebyshev,2,0.7533333333333333,0.4142857142857143,226,290,[122 133  45],[304 284 112],[143 139   8]
10000,134217728,['size' 'time'],chebyshev,3,0.6733333333333333,0.41,202,287,[122 133  45],[304 284 112],[119 153  15]
10000,134217728,['size' 'time'],chebyshev,4,0.64,0.40285714285714286,192,282,[122 133  45],[304 284 112],[108 165   9]
10000,134217728,['size' 'time'],chebyshev,5,0.58,0.4057142857142857,174,284,[122 133  45],[304 284 112],[108 169   7]
10000,134217728,['size' 'time'],chebyshev,6,0.56,0.4042857142857143,168,283,[122 133  45],[304 284 112],[107 171   5]
10000,134217728,['size' 'time'],chebyshev,7,0.54,0.4085714285714286,162,286,[122 133  45],[304 284 112],[101 180   5]
10000,134217728,['size' 'time'],chebyshev,8,0.5666666666666667,0.40714285714285714,170,285,[122 133  45],[304 284 112],[104 179   2]
10000,134217728,['size' 'time'],chebyshev,9,0.54,0.4042857142857143,162,283,[122 133  45],[304 284 112],[ 95 186   2]
10000,134217728,['size' 'time'],chebyshev,10,0.5233333333333333,0.41,157,287,[122 133  45],[304 284 112],[ 89 193   5]
10000,134217728,['size' 'time'],cityblock,1,1.0,0.40714285714285714,300,285,[122 133  45],[304 284 112],[  4 281   0]
10000,134217728,['size' 'time'],cityblock,2,0.85,0.40714285714285714,255,285,[122 133  45],[304 284 112],[  6 279   0]
10000,134217728,['size' 'time'],cityblock,3,0.45,0.40714285714285714,135,285,[122 133  45],[304 284 112],[  6 279   0]
10000,134217728,['size' 'time'],cityblock,4,0.45666666666666667,0.4042857142857143,137,283,[122 133  45],[304 284 112],[  2 280   1]
10000,134217728,['size' 'time'],cityblock,5,0.45,0.4014285714285714,135,281,[122 133  45],[304 284 112],[  0 280   1]
10000,134217728,['size' 'time'],cityblock,6,0.44666666666666666,0.4014285714285714,134,281,[122 133  45],[304 284 112],[  0 280   1]
10000,134217728,['size' 'time'],cityblock,7,0.44666666666666666,0.4014285714285714,134,281,[122 133  45],[304 284 112],[  0 281   0]
10000,134217728,['size' 'time'],cityblock,8,0.44333333333333336,0.40285714285714286,133,282,[122 133  45],[304 284 112],[  0 282   0]
10000,134217728,['size' 'time'],cityblock,9,0.44333333333333336,0.40285714285714286,133,282,[122 133  45],[304 284 112],[  0 282   0]
10000,134217728,['size' 'time'],cityblock,10,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,1,1.0,0.4057142857142857,300,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,2,0.85,0.4057142857142857,255,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,3,0.45666666666666667,0.4057142857142857,137,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,4,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,5,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,6,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,7,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,8,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,9,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],euclidean,10,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,1,1.0,0.4057142857142857,300,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,2,0.85,0.4057142857142857,255,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,3,0.45666666666666667,0.4057142857142857,137,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,4,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,5,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,6,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,7,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,8,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,9,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size' 'time'],minkowski,10,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],braycurtis,1,1.0,0.42142857142857143,300,295,[122 133  45],[304 284 112],[ 58 237   0]
10000,134217728,['size'],braycurtis,2,0.8133333333333334,0.44,244,308,[122 133  45],[304 284 112],[ 71 237   0]
10000,134217728,['size'],braycurtis,3,0.57,0.42428571428571427,171,297,[122 133  45],[304 284 112],[ 39 243  15]
10000,134217728,['size'],braycurtis,4,0.63,0.4185714285714286,189,293,[122 133  45],[304 284 112],[ 17 260  16]
10000,134217728,['size'],braycurtis,5,0.5633333333333334,0.4157142857142857,169,291,[122 133  45],[304 284 112],[  9 263  19]
10000,134217728,['size'],braycurtis,6,0.5866666666666667,0.41,176,287,[122 133  45],[304 284 112],[  4 259  24]
10000,134217728,['size'],braycurtis,7,0.62,0.4228571428571429,186,296,[122 133  45],[304 284 112],[ 15 258  23]
10000,134217728,['size'],braycurtis,8,0.5833333333333334,0.4085714285714286,175,286,[122 133  45],[304 284 112],[ 12 257  17]
10000,134217728,['size'],braycurtis,9,0.5733333333333334,0.44571428571428573,172,312,[122 133  45],[304 284 112],[ 47 240  25]
10000,134217728,['size'],braycurtis,10,0.55,0.42142857142857143,165,295,[122 133  45],[304 284 112],[ 12 260  23]
10000,134217728,['size'],canberra,1,1.0,0.4042857142857143,300,283,[122 133  45],[304 284 112],[ 24 259   0]
10000,134217728,['size'],canberra,2,0.8433333333333334,0.4157142857142857,253,291,[122 133  45],[304 284 112],[ 40 251   0]
10000,134217728,['size'],canberra,3,0.49666666666666665,0.4057142857142857,149,284,[122 133  45],[304 284 112],[ 13 266   5]
10000,134217728,['size'],canberra,4,0.58,0.3985714285714286,174,279,[122 133  45],[304 284 112],[ 16 260   3]
10000,134217728,['size'],canberra,5,0.48,0.40714285714285714,144,285,[122 133  45],[304 284 112],[  9 269   7]
10000,134217728,['size'],canberra,6,0.49,0.4057142857142857,147,284,[122 133  45],[304 284 112],[  6 269   9]
10000,134217728,['size'],canberra,7,0.47,0.41,141,287,[122 133  45],[304 284 112],[  7 270  10]
10000,134217728,['size'],canberra,8,0.4633333333333333,0.4085714285714286,139,286,[122 133  45],[304 284 112],[  7 270   9]
10000,134217728,['size'],canberra,9,0.4666666666666667,0.4142857142857143,140,290,[122 133  45],[304 284 112],[  8 272  10]
10000,134217728,['size'],canberra,10,0.4666666666666667,0.41285714285714287,140,289,[122 133  45],[304 284 112],[  3 272  14]
10000,134217728,['size'],chebyshev,1,1.0,0.38142857142857145,300,267,[122 133  45],[304 284 112],[ 86 159  22]
10000,134217728,['size'],chebyshev,2,0.7533333333333333,0.4142857142857143,226,290,[122 133  45],[304 284 112],[143 139   8]
10000,134217728,['size'],chebyshev,3,0.6733333333333333,0.41,202,287,[122 133  45],[304 284 112],[119 153  15]
10000,134217728,['size'],chebyshev,4,0.64,0.40285714285714286,192,282,[122 133  45],[304 284 112],[108 165   9]
10000,134217728,['size'],chebyshev,5,0.58,0.4057142857142857,174,284,[122 133  45],[304 284 112],[108 169   7]
10000,134217728,['size'],chebyshev,6,0.56,0.4042857142857143,168,283,[122 133  45],[304 284 112],[107 171   5]
10000,134217728,['size'],chebyshev,7,0.54,0.4085714285714286,162,286,[122 133  45],[304 284 112],[101 180   5]
10000,134217728,['size'],chebyshev,8,0.5666666666666667,0.40714285714285714,170,285,[122 133  45],[304 284 112],[104 179   2]
10000,134217728,['size'],chebyshev,9,0.54,0.4042857142857143,162,283,[122 133  45],[304 284 112],[ 95 186   2]
10000,134217728,['size'],chebyshev,10,0.5233333333333333,0.41,157,287,[122 133  45],[304 284 112],[ 89 193   5]
10000,134217728,['size'],cityblock,1,1.0,0.40714285714285714,300,285,[122 133  45],[304 284 112],[  4 281   0]
10000,134217728,['size'],cityblock,2,0.85,0.40714285714285714,255,285,[122 133  45],[304 284 112],[  6 279   0]
10000,134217728,['size'],cityblock,3,0.45,0.40714285714285714,135,285,[122 133  45],[304 284 112],[  6 279   0]
10000,134217728,['size'],cityblock,4,0.4533333333333333,0.4042857142857143,136,283,[122 133  45],[304 284 112],[  2 280   1]
10000,134217728,['size'],cityblock,5,0.45,0.4014285714285714,135,281,[122 133  45],[304 284 112],[  0 280   1]
10000,134217728,['size'],cityblock,6,0.44666666666666666,0.4014285714285714,134,281,[122 133  45],[304 284 112],[  0 280   1]
10000,134217728,['size'],cityblock,7,0.44666666666666666,0.4014285714285714,134,281,[122 133  45],[304 284 112],[  0 281   0]
10000,134217728,['size'],cityblock,8,0.44333333333333336,0.40285714285714286,133,282,[122 133  45],[304 284 112],[  0 282   0]
10000,134217728,['size'],cityblock,9,0.44333333333333336,0.40285714285714286,133,282,[122 133  45],[304 284 112],[  0 282   0]
10000,134217728,['size'],cityblock,10,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,1,1.0,0.4057142857142857,300,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,2,0.85,0.4057142857142857,255,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,3,0.45666666666666667,0.4057142857142857,137,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,4,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,5,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,6,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,7,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,8,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,9,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],euclidean,10,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,1,1.0,0.4057142857142857,300,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,2,0.85,0.4057142857142857,255,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,3,0.45666666666666667,0.4057142857142857,137,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,4,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,5,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,6,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,7,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,8,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,9,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['size'],minkowski,10,0.44333333333333336,0.4057142857142857,133,284,[122 133  45],[304 284 112],[  0 284   0]
10000,134217728,['time'],braycurtis,1,1.0,0.37714285714285717,300,264,[122 133  45],[304 284 112],[114 124  26]
10000,134217728,['time'],braycurtis,2,0.75,0.4,225,280,[122 133  45],[304 284 112],[179  91  10]
10000,134217728,['time'],braycurtis,3,0.74,0.4228571428571429,222,296,[122 133  45],[304 284 112],[150 124  22]
10000,134217728,['time'],braycurtis,4,0.6566666666666666,0.4342857142857143,197,304,[122 133  45],[304 284 112],[162 119  23]
10000,134217728,['time'],braycurtis,5,0.6133333333333333,0.4514285714285714,184,316,[122 133  45],[304 284 112],[155 141  20]
10000,134217728,['time'],braycurtis,6,0.61,0.42428571428571427,183,297,[122 133  45],[304 284 112],[157 119  21]
10000,134217728,['time'],braycurtis,7,0.6,0.43857142857142856,180,307,[122 133  45],[304 284 112],[157 130  20]
10000,134217728,['time'],braycurtis,8,0.5766666666666667,0.44857142857142857,173,314,[122 133  45],[304 284 112],[162 135  17]
10000,134217728,['time'],braycurtis,9,0.5733333333333334,0.4514285714285714,172,316,[122 133  45],[304 284 112],[154 142  20]
10000,134217728,['time'],braycurtis,10,0.5833333333333334,0.4642857142857143,175,325,[122 133  45],[304 284 112],[167 138  20]
10000,134217728,['time'],canberra,1,1.0,0.3871428571428571,300,271,[122 133  45],[304 284 112],[119 133  19]
10000,134217728,['time'],canberra,2,0.7533333333333333,0.43857142857142856,226,307,[122 133  45],[304 284 112],[190 107  10]
10000,134217728,['time'],canberra,3,0.66,0.42428571428571427,198,297,[122 133  45],[304 284 112],[146 130  21]
10000,134217728,['time'],canberra,4,0.64,0.42428571428571427,192,297,[122 133  45],[304 284 112],[168 112  17]
10000,134217728,['time'],canberra,5,0.6133333333333333,0.42714285714285716,184,299,[122 133  45],[304 284 112],[154 131  14]
10000,134217728,['time'],canberra,6,0.5933333333333334,0.42857142857142855,178,300,[122 133  45],[304 284 112],[170 110  20]
10000,134217728,['time'],canberra,7,0.6,0.44142857142857145,180,309,[122 133  45],[304 284 112],[157 133  19]
10000,134217728,['time'],canberra,8,0.5733333333333334,0.4442857142857143,172,311,[122 133  45],[304 284 112],[173 120  18]
10000,134217728,['time'],canberra,9,0.56,0.44571428571428573,168,312,[122 133  45],[304 284 112],[166 130  16]
10000,134217728,['time'],canberra,10,0.5566666666666666,0.44285714285714284,167,310,[122 133  45],[304 284 112],[164 129  17]
